url,straat,huisnummer,postcode,plaats,wijk,Vraagprijs,Vraagprijs per m²,Status,Soort woonhuis,Soort bouw,Bouwjaar,Specifiek,Soort dak,Gebruiksoppervlakten,Wonen,Overige inpandige ruimte,Gebouwgebonden buitenruimte,Externe bergruimte,Perceel,Inhoud,Aantal kamers,Aantal badkamers,Badkamervoorzieningen,Aantal woonlagen,Voorzieningen,Energielabel,Isolatie,Verwarming,Warm water,Oppervlakte,Eigendomssituatie,Ligging,Tuin,Achtertuin,Ligging tuin,Schuur/berging,Soort parkeergelegenheid,Inwoners,Gezin met kinderen,Gem. vraagprijs / m²,Keurmerken,Cv-ketel,Soort garage,Capaciteit,Oorspronkelijke vraagprijs,Toegankelijkheid,Balkon/dakterras,Zijtuin,Patio/atrium,Servicekosten,Praktijkruimte,Voortuin,Verkoopdatum,Looptijd,Laatste vraagprijs,Bouwperiode,Koopmengvorm,Zonneterras,Prijs,Veilingdatum,Kantoorruimte,model_pred,is_train,error,abs_error
https://www.funda.nl/detail/koop/almere/huis-montenegrostraat-5/43111147/,Montenegrostraat,5.0,1362 KH,Almere,Europakwartier Oost (brt),635000.0,€ 4.774,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Zadeldak,,133 m²,,,6 m²,113 m²,589 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",2 woonlagen en een zolder,Glasvezelkabel en zonnepanelen,A+++,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Stadsverwarming,113 m² (deelperceel),Volle eigendom,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,2.27,44%,€ 4.829,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,643500.8599832819,True,-8500.85998328193,8500.85998328193
https://www.funda.nl/detail/koop/almere/huis-jacques-tatilaan-130/89764621/,Jacques Tatilaan,130.0,1325 SN,Almere,Filmwijk Zuid-noord van Walt Disneyplts.,700000.0,€ 3.977,Onder bod,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,1996,Dubbele bewoning mogelijk en gedeeltelijk gestoffeerd,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,,176 m²,,14 m²,11 m²,220 m²,622 m³,8 kamers (5 slaapkamers),2 badkamers en 1 apart toilet,"Dubbele wastafel, 2 inloopdouches, toilet, 2 wastafelmeubels, ligbad, en wastafel",3 woonlagen,Elektra,A+,"Dakisolatie, dubbel glas, muurisolatie en vloerisolatie",Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,220 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,,,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,2.335,41%,€ 4.129,Energie Prestatie Advies,,,,,Toegankelijk voor mensen met een beperking en toegankelijk voor ouderen,Dakterras aanwezig en balkon aanwezig,,,,,,,,,,,,,,,752585.0221795349,True,-52585.02217953489,52585.02217953489
https://www.funda.nl/detail/koop/almere/huis-roef-18/43976912/,Roef,18.0,1319 AK,Almere,Noorderplassen W.-Zuid,575000.0,€ 4.228,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,2004,,Plat dak bedekt met bitumineuze dakbedekking,,136 m²,,54 m²,,171 m²,482 m³,5 kamers (4 slaapkamers),1 badkamer,"Inloopdouche, ligbad, en wastafelmeubel",3 woonlagen,Elektra,A,Volledig geïsoleerd,Stadsverwarming,Stadsverwarming,21 m²,Volle eigendom,"Aan rustige weg, beschutte ligging en in woonwijk",Achtertuin en voortuin,"47 m² (7,33 meter diep en 6,35 meter breed)",Gelegen op het noordwesten,Inpandig,Op eigen terrein,2.185,51%,€ 3.998,,,,,€ 585.000 kosten koper,,,,,,,,,,,,,,,,,511284.3782516347,True,63715.62174836529,63715.62174836529
https://www.funda.nl/detail/koop/almere/huis-tempo-doeloestraat-157/43302152/,Tempo Doeloestraat,157.0,1336 NB,Almere,Indische Buurt Oost,385000.0,€ 4.425,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,2014,Gedeeltelijk gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,87 m²,,11 m²,6 m²,89 m²,315 m³,4 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,Inloopdouche en wastafel,3 woonlagen,Elektra,A+,Geen isolatie,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,89 m²,Volle eigendom,In woonwijk,Voortuin,,Gelegen op het zuidoosten,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.625,43%,€ 5.149,,"Intergas (2014, eigendom)",Parkeerplaats,,,,,,,,,"45 m² (7,50 meter diep en 6,00 meter breed)",,,,,,,,,,408683.9189396161,True,-23683.918939616124,23683.918939616124
https://www.funda.nl/detail/koop/almere/huis-beneluxlaan-668/43372690/,Beneluxlaan,668.0,1363 DA,Almere,Europakwartier W.-Noord,635000.0,€ 3.969,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2016,Gedeeltelijk gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,160 m²,,,6 m²,131 m²,542 m³,6 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, en toilet",3 woonlagen,Elektra,A++,Geen isolatie,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,131 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin,"60 m² (12,08 meter diep en 5,75 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,2.515,33%,€ 5.126,,,,,,,,,,,,,,,,,,,,,,653848.2925337366,True,-18848.29253373656,18848.29253373656
https://www.funda.nl/detail/koop/almere/huis-de-vlet-tussenwoning-bouwnr-316/43155629/,De Vlet - Tussenwoning (Bouwnr. 316),,1349 NC,Almere,Oosterwold Zuid,379000.0,€ 6.649,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,2025,,Plat dak,,57 m²,,,4 m²,104 m²,270 m³,3 kamers (2 slaapkamers),1 badkamer,Douche en wastafel,2 woonlagen,Zonnepanelen,A++++,HR-glas en volledig geïsoleerd,Gehele vloerverwarming en warmtepomp,,104 m²,,"Aan rustige weg, in woonwijk, landelijk gelegen en vrij uitzicht",Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,356475.32239472313,True,22524.67760527687,22524.67760527687
https://www.funda.nl/detail/koop/almere/huis-vogelakker-93-a/43391751/,Vogelakker 93-A,,1349 EM,Almere,Oosterwold Zuid,385000.0,€ 11.667,Beschikbaar,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2024,Gedeeltelijk gestoffeerd,Zadeldak bedekt met metaal,,33 m²,19 m²,,9 m²,303 m²,201 m³,3 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,"Douche, wastafel, en wastafelmeubel",2 woonlagen,Elektra,B,Volledig geïsoleerd,Elektrische verwarming,Elektrische boiler,303 m²,Volle eigendom,"Aan rustige weg, in woonwijk en open ligging",Tuin rondom,,,Box,Op eigen terrein en openbaar parkeren,3.53,40%,€ 5.670,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,301029.078384476,True,83970.92161552398,83970.92161552398
https://www.funda.nl/detail/koop/almere/huis-schottegat-9/43371432/,Schottegat,9.0,1317 AG,Almere,Waterwijk Midden,400000.0,€ 3.571,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1983,,Zadeldak bedekt met pannen,,112 m²,,,6 m²,137 m²,385 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+,Dubbel glas,Heteluchtverwarming,Stadsverwarming,137 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"50 m² (9,75 meter diep en 5,09 meter breed)",Gelegen op het oosten bereikbaar via achterom,Vrijstaande stenen berging,Openbaar parkeren,1.75,39%,€ 4.036,,,,,,,,,,,,,,,,,,,,,,421951.861811133,False,-21951.861811132985,21951.861811132985
https://www.funda.nl/detail/koop/almere/huis-belter-wijdestraat-10/43370309/,Belter Wijdestraat,10.0,1316 JT,Almere,Waterwijk West,475000.0,€ 3.711,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1984,Gedeeltelijk gestoffeerd,,,128 m²,,,10 m²,186 m²,452 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,,,9 m²,Volle eigendom,,Achtertuin en voortuin,"80 m² (14,20 meter diep en 5,60 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,,1.62,42%,€ 3.779,Energie Prestatie Advies,,,,,,,,,,,,,,,,,,,,,468877.04196629795,True,6122.958033702045,6122.958033702045
https://www.funda.nl/detail/koop/almere/huis-tarantellastraat-29/89556699/,Tarantellastraat,29.0,1326 LX,Almere,Danswijk Noordwest,420000.0,€ 3.500,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1997,,Lessenaardak bedekt met pannen,,120 m²,,,18 m²,138 m²,396 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, wastafel, en wastafelmeubel",3 woonlagen,,A,,Stadsverwarming,Stadsverwarming,138 m²,Volle eigendom,,Achtertuin en voortuin,,,Vrijstaande houten berging,Openbaar parkeren,1.615,48%,,,,,,,,,,,,,,,,,,,,,,,486134.94482933136,True,-66134.94482933136,66134.94482933136
https://www.funda.nl/detail/koop/almere/huis-jasmijnstraat-59/43382832/,Jasmijnstraat,59.0,1338 ZT,Almere,Bloemenbuurt Oost,525000.0,€ 4.412,Beschikbaar,"Eengezinswoning, geschakelde woning",Bestaande bouw,1990,Gedeeltelijk gestoffeerd,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,,119 m²,26 m²,19 m²,,232 m²,460 m³,5 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafelmeubel",2 woonlagen,"Alarminstallatie, dakraam, glasvezelkabel, mechanische ventilatie, schuifpui, en TV kabel",B,Volledig geïsoleerd,Cv-ketel,,232 m²,Volle eigendom,"Aan water, in bosrijke omgeving, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"98 m² (10,00 meter diep en 9,80 meter breed)",Gelegen op het noordwesten,,Op eigen terrein en openbaar parkeren,1.23,44%,€ 3.707,,"Gas gestookt, huur",Inpandig en parkeerplaats,1 auto,,,,,,,,,,,,,,,,,,483631.7816881867,True,41368.21831181331,41368.21831181331
https://www.funda.nl/detail/koop/almere/huis-warehouse-bouwnr-bnr-9/43000824/,Warehouse - (Bouwnr. Bnr 9),,1362 KJ,Almere,Europakwartier Oost (brt),642500.0,€ 4.831,Beschikbaar,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,,,133 m²,,,,104 m²,621 m³,1 kamer,,,1 woonlaag,Glasvezelkabel en zonnepanelen,A+++,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Stadsverwarming,104 m²,,,,,,Vrijstaande houten berging,,2.27,44%,€ 4.829,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,657265.6875363125,True,-14765.6875363125,14765.6875363125
https://www.funda.nl/detail/koop/almere/huis-sprenglaar-134/43387540/,Sprenglaar,134.0,1359 KD,Almere,De Laren Zuid,525000.0,€ 3.804,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,2016,,Zadeldak bedekt met pannen,,138 m²,,,6 m²,145 m²,490 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,"Dakisolatie, HR-glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Gedeeltelijke vloerverwarming,Cv-ketel,145 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"50 m² (10,00 meter diep en 5,00 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande houten berging,,425.0,66%,,,,,,,,,,,,,,,,,,,,,,,553555.7646789466,False,-28555.76467894658,28555.76467894658
https://www.funda.nl/detail/koop/almere/huis-makreelstraat-17/89606507/,Makreelstraat,17.0,1317 RG,Almere,Waterwijk Noord,435000.0,€ 4.183,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1984,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,104 m²,,14 m²,6 m²,123 m²,380 m³,5 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Stadsverwarming,Stadsverwarming,123 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"48 m² (8,75 meter diep en 5,50 meter breed)",Gelegen op het zuiden bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.48,39%,,,,,,,,,,,,,,,,,,,,,,,400719.1962500568,True,34280.80374994321,34280.80374994321
https://www.funda.nl/detail/koop/almere/huis-menuetstraat-31/43238424/,Menuetstraat,31.0,1312 TX,Almere,Muziekwijk N.-Noord,769500.0,€ 4.809,Beschikbaar,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,1994,Gestoffeerd,Zadeldak bedekt met pannen,,160 m²,60 m²,17 m²,,320 m²,722 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Sauna, bidet, inloopdouche, stoomcabine, toilet, en wastafelmeubel",2 woonlagen,"Airconditioning, alarminstallatie, buitenzonwering, mechanische ventilatie, natuurlijke ventilatie, rolluiken, sauna, en TV kabel",A+,"Dakisolatie, dubbel glas, HR-glas en muurisolatie",Stadsverwarming,Centrale voorziening,320 m²,Volle eigendom,"Aan park, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"144 m² (13,30 meter diep en 10,80 meter breed)",Gelegen op het zuidoosten,,Op eigen terrein en openbaar parkeren,1.605,45%,€ 4.170,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,721482.5318620305,True,48017.468137969496,48017.468137969496
https://www.funda.nl/detail/koop/almere/huis-oldewierde-158/89764934/,Oldewierde,158.0,1353 HS,Almere,Keiwierde en Oldewierde,375000.0,€ 3.641,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,1982,,Plat dak bedekt met bitumineuze dakbedekking,,103 m²,9 m²,,,133 m²,374 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafel",2 woonlagen,Elektra,Niet beschikbaar,,Cv-ketel,Cv-ketel,133 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"52 m² (8,00 meter diep en 6,50 meter breed)",Gelegen op het zuidwesten,Aangebouwde stenen berging,Openbaar parkeren,1.075,38%,,,Gas gestookt,,,,,,,,,,,,,,,,,,,,386869.5350632768,True,-11869.535063276824,11869.535063276824
https://www.funda.nl/detail/koop/almere/huis-eendrachtstraat-61/89644445/,Eendrachtstraat,61.0,1335 TM,Almere,Oostvaardersbuurt Oost,470000.0,€ 3.357,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,2001,,Plat dak bedekt met pannen,,140 m²,,,10 m²,186 m²,480 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,Douche en ligbad,3 woonlagen,Elektra,A,"Dakisolatie, dubbel glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Cv-ketel,Cv-ketel,186 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin,"78 m² (13,00 meter diep en 6,00 meter breed)",,Vrijstaande houten berging,Op eigen terrein,2.165,54%,€ 3.598,,"Gas gestookt, lease",Carport,,,,,,,,,,,,,,,,,,,566336.2859486532,True,-96336.28594865324,96336.28594865324
https://www.funda.nl/detail/koop/almere/huis-poldermolenweg-157/89726099/,Poldermolenweg,157.0,1333 BB,Almere,Molenbuurt Oost,495000.0,€ 3.511,Beschikbaar,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,1984,Gestoffeerd,Zadeldak bedekt met pannen,,141 m²,,,21 m²,235 m²,567 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafel",3 woonlagen,Elektra,C,Dubbel glas en volledig geïsoleerd,Cv-ketel,Cv-ketel,235 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin,"121 m² (14,48 meter diep en 8,36 meter breed)",Gelegen op het noordoosten,Aangebouwde houten berging,Op eigen terrein,2.17,38%,€ 3.564,,"2024, eigendom",,,,,,,,,,,,,,,,,,,,583627.4338762084,True,-88627.43387620838,88627.43387620838
https://www.funda.nl/detail/koop/almere/huis-warehouse-bouwnr-bnr-20/43000810/,Warehouse - (Bouwnr. Bnr 20),,1362 KJ,Almere,Europakwartier Oost (brt),680000.0,€ 4.595,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,,,148 m²,,,,137 m²,645 m³,1 kamer,,,1 woonlaag,Glasvezelkabel en zonnepanelen,A+++,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Stadsverwarming,137 m²,,,,,,Vrijstaande houten berging,,2.27,44%,€ 4.829,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,711807.1406956498,True,-31807.14069564978,31807.14069564978
https://www.funda.nl/detail/koop/almere/huis-spechtlaan-4/43387065/,Spechtlaan,4.0,1343 AL,Almere,Vogelhorst Noord,950000.0,€ 5.901,Verkocht onder voorbehoud,"Villa, vrijstaande woning",Bestaande bouw,1992,,Zadeldak bedekt met pannen,,161 m²,37 m²,,34 m²,1.047 m²,665 m³,6 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,"Douche, dubbele wastafel, ligbad, en wastafelmeubel",2 woonlagen en een zolder,"Elektra, verwarming en stromend water",A,"Dakisolatie, dubbel glas en muurisolatie",Cv-ketel,Cv-ketel,243 m²,Volle eigendom,In bosrijke omgeving,Tuin rondom,,,Vrijstaande houten berging,Op eigen terrein,565.0,29%,€ 5.158,,"Vaillant EcoTEC 36/30 CW5 Plus (gas gestookt combiketel uit 2021, eigendom)",Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,829291.0651736597,True,120708.9348263403,120708.9348263403
https://www.funda.nl/detail/koop/almere/huis-havik-bouwnr-30/43132934/,Havik (Bouwnr. 30),,1358 EL,Almere,Overgooi (brt),1130000.0,€ 5.280,Verkocht onder voorbehoud,"Villa, vrijstaande woning",Nieuwbouw,Na 2020,,,,214 m²,,,,1.519 m²,833 m³,1 kamer,,,1 woonlaag,Zonnepanelen,Niet beschikbaar,Volledig geïsoleerd,,,1.519 m²,,"Aan bosrand, aan rustige weg, in bosrijke omgeving, landelijk gelegen, open ligging en vrij uitzicht",Tuin rondom,,,,Op eigen terrein,720.0,46%,€ 5.136,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,1251108.5449596178,True,-121108.54495961778,121108.54495961778
https://www.funda.nl/detail/koop/almere/huis-belter-wijdestraat-33/89683704/,Belter Wijdestraat,33.0,1316 JS,Almere,Waterwijk West,435000.0,€ 3.955,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1984,Gestoffeerd,,,110 m²,,,14 m²,137 m²,383 m³,6 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, wastafel, en wastafelmeubel",3 woonlagen,"Dakraam, natuurlijke ventilatie, en schuifpui",A,Volledig geïsoleerd,Stadsverwarming,Stadsverwarming,137 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"42 m² (8,50 meter diep en 4,89 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.62,42%,€ 3.792,,,,,,,,,,,,,,,,,,,,,,403874.06032440526,True,31125.93967559474,31125.93967559474
https://www.funda.nl/detail/koop/almere/huis-jimi-hendrixstraat-59/43311009/,Jimi Hendrixstraat,59.0,1311 HW,Almere,Muziekwijk N.-Zuidwest,470000.0,€ 4.017,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1992,,Zadeldak bedekt met pannen,,117 m²,,,11 m²,143 m²,403 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, wastafel, en wastafelmeubel",3 woonlagen en een vliering,Elektra,A+,,Stadsverwarming,Stadsverwarming,143 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"69 m² (13,00 meter diep en 5,32 meter breed)",Gelegen op het westen bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.315,46%,€ 4.042,,,,,,,,,,,,,,,,,,,,,,490103.248263327,True,-20103.248263326997,20103.248263326997
https://www.funda.nl/detail/koop/almere/huis-drijfanker-50/43393730/,Drijfanker,50.0,1319 DB,Almere,Noorderplassen W.-Oost,1250000.0,€ 5.507,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2006,,Plat dak bedekt met bitumineuze dakbedekking,,227 m²,,83 m²,10 m²,,844 m³,5 kamers (4 slaapkamers),2 badkamers en 1 apart toilet,"Bidet, jacuzzi, stoomcabine, toilet, wastafelmeubel, douche, en wastafel",3 woonlagen,Elektra,A,Geen isolatie,Stadsverwarming en gedeeltelijke vloerverwarming,Centrale voorziening,,Volle eigendom,"Aan rustige weg, aan vaarwater, aan water, in woonwijk en vrij uitzicht","Achtertuin, voortuin en zijtuin","150 m² (5,00 meter diep en 30,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,2.265,56%,€ 4.310,,,Parkeerplaats,,,,Dakterras aanwezig,,,,,,,,,,,,,,,1067320.1209820723,True,182679.87901792768,182679.87901792768
https://www.funda.nl/detail/koop/almere/huis-james-stewartstraat-248/89522505/,James Stewartstraat,248.0,1325 JN,Almere,Filmwijk Bouwrai Zuid,575000.0,€ 4.356,Beschikbaar,"Eengezinswoning, geschakelde 2-onder-1-kapwoning",Bestaande bouw,1992,Dubbele bewoning mogelijk,,,132 m²,16 m²,36 m²,,238 m²,523 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,Douche en ligbad,3 woonlagen,Elektra,B,Dubbel glas en volledig geïsoleerd,Stadsverwarming,Stadsverwarming,238 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"96 m² (14,49 meter diep en 6,62 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,,Op eigen terrein en openbaar parkeren,1.535,30%,€ 4.162,,,Inpandig,1 auto,,,,,,,,,,,,,,,,,,594266.6753303517,False,-19266.67533035169,19266.67533035169
https://www.funda.nl/detail/koop/almere/huis-madagaskarstraat-4/89771509/,Madagaskarstraat,4.0,1339 RE,Almere,Eilandenbuurt Oost,845000.0,€ 4.774,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2002,,Zadeldak bedekt met pannen,,177 m²,21 m²,,,500 m²,334 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,Dakisolatie en volledig geïsoleerd,Cv-ketel en warmte terugwininstallatie,Cv-ketel,500 m²,Volle eigendom,,Tuin rondom,,,,Op eigen terrein,1.475,41%,€ 3.838,,"Vaillant ECOTEC plus CW5+ (gas gestookt combiketel uit 2016, eigendom)",Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,775853.8636032448,True,69146.13639675523,69146.13639675523
https://www.funda.nl/detail/koop/almere/huis-antillenweg-20/89760688/,Antillenweg,20.0,1339 KE,Almere,Eilandenbuurt Zuid,555000.0,€ 3.405,Verkocht onder voorbehoud,"Herenhuis, tussenwoning (split-level woning)",Bestaande bouw,2001,Gedeeltelijk gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,163 m²,6 m²,61 m²,5 m²,111 m²,570 m³,5 kamers (4 slaapkamers),2 badkamers en 2 aparte toiletten,"Inloopdouche, ligbad, 2 wastafelmeubels, douche, en toilet",3 woonlagen,"Domotica, glasvezelkabel, mechanische ventilatie, natuurlijke ventilatie, en schuifpui",A,Volledig geïsoleerd,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,111 m²,Volle eigendom,,Voortuin,,,,Openbaar parkeren,1.235,53%,,,"Atag (gas gestookt uit 2012, eigendom)",,,,,Dakterras aanwezig,,,,,,,,,,,,,,,588789.5264736495,True,-33789.526473649545,33789.526473649545
https://www.funda.nl/detail/koop/almere/huis-b1-bouwnr-3/43809567/,B1 (Bouwnr. 3),,1362 LC,Almere,Olympiakwartier Oost (brt),522195.0,€ 4.662,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,2025,,,,112 m²,,,,82 m²,404 m³,5 kamers (4 slaapkamers),,,3 woonlagen,,A++,,,,82 m²,,In woonwijk,,,,Vrijstaande houten berging,,125.0,,,,,,,,,,,,,,,,,,,,,,,,532242.0756886163,True,-10047.075688616256,10047.075688616256
https://www.funda.nl/detail/koop/almere/huis-vierlaags-herenhuis-bouwnr-1/89308158/,Vierlaags herenhuis (Bouwnr. 1),,1362 JT,Almere,Europakwartier Oost (brt),654000.0,€ 4.419,Onder optie,"Herenhuis, tussenwoning",Nieuwbouw,2026,,Plat dak,,148 m²,,,6 m²,111 m²,385 m³,7 kamers (6 slaapkamers),1 badkamer en 1 apart toilet,,4 woonlagen,Elektra,A+++,,,,111 m²,,,Achtertuin,"37 m² (0,10 meter diep en 0,04 meter breed)",,Vrijstaande houten berging,Openbaar parkeren,2.27,44%,€ 4.829,,,,,,,,,,,,,,,,,,,,,,657354.9326300618,True,-3354.932630061754,3354.932630061754
